tiempo,salida,entrada
125.3,0.1718,10
125.4,0.0948,10
125.5,0.2298,10
125.6,0.2731,10
125.7,0.0719,10
125.8,0.0246,10
125.9,0.1712,10
126,0.118,10
126.1,0.1108,10
126.2,0.0592,10
126.3,0.0393,10
126.4,0.0576,10
126.5,0.1102,10
126.6,0.008,10
126.7,0.0046,10
126.8,-0.0509,10
126.9,0.0061,10
127,0.2267,10
127.1,0.2279,10
127.2,0.1613,10
127.3,-0.0042,10
127.4,0.0231,10
127.5,0.2483,10
127.6,0.1283,10
127.7,0.2307,10
127.8,-0.0796,10
127.9,-0.0098,10
128,0.2387,10
128.1,0.0623,10
128.2,0.1153,10
128.3,0.1904,10
128.4,0.1598,10
128.5,0.1379,10
128.6,-0.0509,10
128.7,0.1183,10
128.8,-0.0473,10
128.9,0.1384,10
129,0.2265,10
129.1,-0.0059,10
129.2,-0.0907,10
129.3,-0.0151,10
129.4,0.1351,10
129.5,0.0345,10
129.6,-0.0981,10
129.7,0.0568,10
129.8,0.2365,10
129.9,0.0989,10
130,0.0942,10
130.1,0.063,10
130.2,0.1519,10
130.3,0.1232,10
130.4,0.126,10
130.5,0.0972,10
130.6,0.0151,10
130.7,0.2141,10
130.8,0.0592,10
130.9,-0.0423,10
131,0.0855,10
131.1,0.3418,10
131.2,0.1211,10
131.3,0.0853,10
131.4,-0.05,10
131.5,-0.0806,10
131.6,0.0554,10
131.7,0.2098,10
131.8,0.2572,10
131.9,0.0921,10
132,-0.0031,10
132.1,-0.0236,10
132.2,0.1803,10
132.3,0.1447,10
132.4,0.059,10
132.5,0.3617,10
132.6,0.1278,10
132.7,-0.0478,10
132.8,-0.1907,10
132.9,0.0865,10
133,0.0861,10
133.1,0.0239,10
133.2,0.134,10
133.3,0.0838,10
133.4,0.0401,10
133.5,0.1743,10
133.6,-0.1287,10
133.7,0.1234,10
133.8,0.1596,10
133.9,0.1423,10
134,-0.0743,10
134.1,0.1199,10
134.2,0.1438,10
134.3,-0.0533,10
134.4,-0.0248,10
134.5,0.0402,10
134.6,0.0315,10
134.7,0.1361,10
134.8,-0.0247,10
134.9,0.0421,10
135,0.0709,10
135.1,0.1665,10
135.2,-0.0128,10
135.3,0.1055,10
135.4,0.0287,10
135.5,0.1785,10
135.6,-0.022,10
135.7,0.2013,10
135.8,0.1514,10
135.9,-0.0287,10
136,-0.0076,10
136.1,0.0578,10
136.2,0.1789,10
136.3,0.1605,10
136.4,0.1922,10
136.5,-0.0446,10
136.6,0.1669,10
136.7,0.4014,10
136.8,0.2024,10
136.9,0.237,10
137,0.0455,10
137.1,-0.015,10
137.2,0.0873,10
137.3,0.2808,10
137.4,0.0027,10
137.5,0.2086,10
137.6,0.2329,10
137.7,0.1809,10
137.8,0.1153,10
137.9,0.0366,10
138,0.1079,10
138.1,0.0335,10
138.2,0.1346,10
138.3,0.0222,10
138.4,0.0253,10
138.5,0.0192,10
138.6,0.1495,10
138.7,0.1094,10
138.8,0.0507,10
138.9,0.0457,10
139,-0.0701,10
139.1,-0.0409,10
139.2,0.1659,10
139.3,0.1554,10
139.4,0.0635,10
139.5,0.0375,10
139.6,0.0396,10
139.7,0.2912,10
139.8,0.1702,10
139.9,0.0741,10
140,-0.0535,10
140.1,0.0391,10
140.2,0.1522,10
140.3,0.1354,10
140.4,0.0615,10
140.5,0.1096,10
140.6,0.1175,10
140.7,0.0685,10
140.8,-0.0508,10
140.9,-0.022,10
141,0.084,10
141.1,0.0781,10
141.2,0.0952,10
141.3,0.0993,10
141.4,0.0103,10
141.5,0.1424,10
141.6,0.1839,10
141.7,0.0224,10
141.8,0.1647,10
141.9,0.108,10
142,0.1317,10
142.1,0.1307,10
142.2,0.195,10
142.3,0.0157,10
142.4,0.0107,10
142.5,0.181,10
142.6,0.0693,10
142.7,0.1199,10
142.8,0.1214,10
142.9,0.1698,10
143,-0.1966,10
143.1,0.0607,10
143.2,0.0937,10
143.3,0.0618,10
143.4,0.0366,10
143.5,0.0962,10
143.6,0.1407,10
143.7,0.084,10
143.8,0.2224,10
143.9,0.1461,10
144,0.1021,10
144.1,0.1765,10
144.2,0.1807,10
144.3,0.111,10
144.4,-0.0017,10
144.5,-0.0323,10
144.6,0.2196,10
144.7,-0.0437,10
144.8,0.1194,10
144.9,0.1024,10
145,0.1619,10
145.1,0.0105,10
145.2,-0.0354,10
145.3,0.0214,10
145.4,0.0081,10
145.5,0.2315,10
145.6,0.0056,10
145.7,0.0903,10
145.8,0.1817,10
145.9,0.1371,10
146,0.0996,10
146.1,-0.0615,10
146.2,0.0615,10
146.3,0.0689,10
146.4,0.188,10
146.5,0.1097,10
146.6,0.1753,10
146.7,0.1606,10
146.8,0.0068,10
146.9,0.0668,10
147,-0.1159,10
147.1,0.2272,10
147.2,0.023,10
147.3,0.2356,10
147.4,-0.1237,10
147.5,0.084,10
147.6,0.1215,10
147.7,0.2567,10
147.8,-0.1077,10
147.9,0.0311,10
148,-0.0119,10
148.1,0.2649,10
148.2,0.1671,10
148.3,0.1614,10
148.4,0.1511,10
148.5,-0.1108,10
148.6,0.4429,10
148.7,0.2074,10
148.8,0.09,10
148.9,0.2685,10
149,-0.0537,10
149.1,0.0031,10
149.2,0.1082,10
149.3,0.1309,10
149.4,-0.0141,10
149.5,0.0464,10
149.6,-0.026,10
149.7,0.0769,10
149.8,0.1051,10
149.9,0.3384,10
150,0.1236,10
150.1,0.049,10
150.2,0.1394,10
150.3,-0.0286,10
150.4,0.1477,10
150.5,0.2013,10
150.6,0.2523,10
150.7,0.1908,10
150.8,0.1772,10
150.9,0.1203,10
151,0.157,10
151.1,0.1036,10
151.2,0.114,10
151.3,0.0898,10
151.4,0.1422,10
151.5,0.0754,10
151.6,0.1459,10
151.7,0.1051,10
151.8,0.0535,10
151.9,0.1599,10
152,0.0333,10
152.1,0.1153,10
152.2,0.2368,10
152.3,-0.0805,10
152.4,0.043,10
152.5,0.1031,10
152.6,0.3179,10
152.7,-0.05,10
152.8,0.158,10
152.9,0.0757,10
153,0.0931,10
153.1,0.187,10
153.2,0.0877,10
153.3,0.1745,10
153.4,0.2985,10
153.5,0.0354,10
153.6,0.0668,10
153.7,0.2139,10
153.8,0.0148,10
153.9,-0.0833,10
154,0.1782,10
154.1,0.2233,10
154.2,0.3041,10
154.3,0.1336,10
154.4,0.1053,10
154.5,0.0134,10
154.6,-0.0034,10
154.7,0.0098,10
154.8,0.1626,10
154.9,0.2448,10
155,0.2174,10
155.1,0.1204,10
155.2,0.2728,10
155.3,-0.0036,10
155.4,0.1915,10
155.5,0.2229,10
155.6,0.1375,10
155.7,0.0084,10
155.8,0.1875,10
155.9,0.0704,10
156,0.1435,10
156.1,0.1002,10
156.2,0.3133,10
156.3,0.0113,10
156.4,0.2748,10
156.5,-0.0431,10
156.6,0.1769,10
156.7,0.1047,10
156.8,0.2992,10
156.9,0.1602,10
157,0.1158,10
157.1,0.1575,10
157.2,0.3192,10
157.3,0.2533,10
157.4,-0.01,10
157.5,0.0361,10
157.6,0.2165,10
157.7,0.0367,10
157.8,0.2701,10
157.9,0.2021,10
158,0.144,10
158.1,0.0931,10
158.2,0.0412,10
158.3,0.2745,10
158.4,0.362,10
158.5,0.0871,10
158.6,0.1103,10
158.7,0.2065,10
158.8,0.1957,10
158.9,0.1224,10
159,0.0008,10
159.1,0.0179,10
159.2,0.1997,10
159.3,-0.017,10
159.4,0.1142,10
159.5,0.1336,10
159.6,0.159,10
159.7,0.2963,10
159.8,0.1691,10
159.9,0.2059,10
160,0.0023,10
160.1,0.1049,10
160.2,0.2807,10
160.3,0.1582,10
160.4,0.1161,10
160.5,0.1636,10
160.6,0.1681,10
160.7,0.1336,10
160.8,-0.001,10
160.9,0.2582,10
161,0.0863,10
161.1,0.0259,10
161.2,0.2329,10
161.3,0.0499,10
161.4,0.013,10
161.5,0.1085,10
161.6,0.1476,10
161.7,0.1777,10
161.8,0.2161,10
161.9,0.0941,10
162,-0.0143,10
162.1,0.1731,10
162.2,0.0667,10
162.3,0.1231,10
162.4,0.1657,10
162.5,-0.0665,10
162.6,0.2462,10
162.7,0.2042,10
162.8,0.2215,10
162.9,0.0993,10
163,0.072,10
163.1,0.2535,10
163.2,0.2457,10
163.3,0.241,10
163.4,0.2123,10
163.5,0.1828,10
163.6,0.1497,10
163.7,0.1709,10
163.8,0.2197,10
163.9,0.3253,10
164,0.041,10
164.1,0.1715,10
164.2,0.0096,10
164.3,0.1787,10
164.4,-0.0915,10
164.5,0.1404,10
164.6,0.0695,10
164.7,0.1304,10
164.8,0.1263,10
164.9,0.2306,10
165,0.2945,10
165.1,-0.0224,10
165.2,0.232,10
165.3,0.1906,10
165.4,0.1657,10
165.5,0.1721,10
165.6,0.2592,10
165.7,0.1958,10
165.8,0.0952,10
165.9,-0.0304,10
166,0.1393,10
166.1,0.1278,10
166.2,0.2855,10
166.3,0.2195,10
166.4,0.1089,10
166.5,0.1927,10
166.6,0.2051,10
166.7,0.029,10
166.8,0.0701,10
166.9,0.0586,10
167,0.1747,10
167.1,0.0953,10
167.2,0.1733,10
167.3,-0.0557,10
167.4,0.0775,10
167.5,0.1543,10
167.6,0.0933,10
167.7,0.1435,10
167.8,0.0758,10
167.9,0.357,10
168,0.305,10
168.1,0.1637,10
168.2,0.0351,10
168.3,0.0511,10
168.4,0.1821,10
168.5,0.1405,10
168.6,0.2166,10
168.7,0.143,10
168.8,0.1209,10
168.9,0.3746,10
169,0.2983,10
169.1,0.2508,10
169.2,0.2178,10
169.3,0.2025,10
169.4,0.2546,10
169.5,0.2578,10
169.6,0.027,10
169.7,0.0937,10
169.8,0.076,10
169.9,0.2872,10
170,0.125,10
170.1,0.0344,10
170.2,0.11,10
170.3,0.0592,10
170.4,0.0052,10
170.5,0.2027,10
170.6,0.3366,10
170.7,0.0473,10
170.8,0.2904,10
170.9,0.1282,10
171,0.157,10
171.1,0.3313,10
171.2,0.2017,10
171.3,0.2328,10
171.4,0.0271,10
171.5,0.145,10
171.6,0.1865,10
171.7,-0.0738,10
171.8,0.2257,10
171.9,0.2618,10
172,-0.156,10
172.1,0.1899,10
172.2,0.2228,10
172.3,0.0599,10
172.4,0.0813,10
172.5,0.2473,10
172.6,0.1853,10
172.7,0.0876,10
172.8,0.1511,10
172.9,0.1263,10
173,0.2665,10
173.1,0.1787,10
173.2,0.1903,10
173.3,0.4837,10
173.4,0.2008,10
173.5,0.0637,10
173.6,0.1787,10
173.7,0.1951,10
173.8,0.2412,10
173.9,0.1226,10
174,0.0172,10
174.1,0.0185,10
174.2,0.0308,10
174.3,0.1884,10
174.4,0.0933,10
174.5,0.0661,10
174.6,0.1892,10
174.7,0.1556,10
174.8,0.1238,10
174.9,0.2617,10
175,0.2062,10
175.1,0.055,10
175.2,0.2672,10
175.3,0.1356,10
175.4,0.0267,10
175.5,0.2459,10
175.6,0.2929,10
175.7,0.2158,10
175.8,0.1072,10
175.9,0.3167,10
176,0.2074,10
176.1,0.277,10
176.2,0.0683,10
176.3,0.0769,10
176.4,0.1606,10
176.5,0.1581,10
176.6,0.1605,10
176.7,0.1015,10
176.8,0.0446,10
176.9,-0.0559,10
177,0.3536,10
177.1,0.1288,10
177.2,0.0516,10
177.3,-0.043,10
177.4,0.2806,10
177.5,0.1165,10
177.6,0.157,10
177.7,0.2521,10
177.8,0.1919,10
177.9,0.2479,10
178,0.3307,10
178.1,0.2196,10
178.2,0.1167,10
178.3,0.1531,10
178.4,0.122,10
178.5,0.1556,10
178.6,0.1996,10
178.7,0.2231,10
178.8,0.222,10
178.9,0.171,10
179,0.2046,10
179.1,0.0276,10
179.2,0.0603,10
179.3,0.2216,10
179.4,0.1236,10
179.5,0.2367,10
179.6,0.3812,10
179.7,0.2796,10
179.8,0.0944,10
179.9,0.1163,10
180,0.1099,10
180.1,0.2541,10
180.2,0.2445,10
180.3,0.182,10
180.4,0.2632,10
180.5,0.1384,10
180.6,0.114,10
180.7,0.2431,10
180.8,0.1811,10
180.9,0.2142,10
181,0.2334,10
181.1,0.3289,10
181.2,0.3534,10
181.3,0.2214,10
181.4,0.2353,10
181.5,0.1386,10
181.6,0.1952,10
181.7,0.204,10
181.8,0.2405,10
181.9,0.2988,10
182,0.0949,10
182.1,0.2084,10
182.2,0.1961,10
182.3,0.216,10
182.4,0.2491,10
182.5,0.3539,10
182.6,0.4015,10
182.7,0.2677,10
182.8,0.4209,10
182.9,0.1908,10
183,0.2084,10
183.1,0.2524,10
183.2,0.1225,10
183.3,0.1105,10
183.4,0.2657,10
183.5,0.1442,10
183.6,0.2313,10
183.7,0.1868,10
183.8,0.1054,10
183.9,0.2871,10
184,0.3878,10
184.1,0.2689,10
184.2,0.2055,10
184.3,0.1495,10
184.4,0.2345,10
184.5,0.1302,10
184.6,0.0035,10
184.7,0.3025,10
184.8,0.1022,10
184.9,0.1513,10
185,0.0712,10
185.1,0.3198,10
185.2,0.311,10
185.3,0.0348,10
185.4,0.0701,10
185.5,0.2887,10
185.6,0.3036,10
185.7,0.1794,10
185.8,0.1392,10
185.9,0.1703,10
186,0.2932,10
186.1,0.289,10
186.2,0.0216,10
186.3,0.2438,10
186.4,0.3958,10
186.5,0.3051,10
186.6,0.1083,10
186.7,0.1833,10
186.8,0.0666,10
186.9,0.1003,10
187,0.1579,10
187.1,0.2268,10
187.2,0.0698,10
187.3,0.2408,10
187.4,0.0568,10
187.5,0.1166,10
187.6,0.2199,10
187.7,0.157,10
187.8,0.2273,10
187.9,0.1462,10
188,0.5663,10
188.1,0.1942,10
188.2,0.1165,10
188.3,0.2966,10
188.4,0.323,10
188.5,0.0316,10
188.6,0.1999,10
188.7,0.1201,10
188.8,0.2656,10
188.9,0.2393,10
189,0.1773,10
189.1,0.2567,10
189.2,0.2836,10
189.3,0.1425,10
189.4,0.337,10
189.5,0.185,10
189.6,0.2622,10
189.7,0.2766,10
189.8,0.2359,10
189.9,0.3084,10
190,0.3088,10
190.1,0.1927,10
190.2,0.3139,10
190.3,0.1331,10
190.4,0.3588,10
190.5,0.1703,10
190.6,0.2538,10
190.7,0.2469,10
190.8,0.2138,10
190.9,0.3399,10
191,0.2178,10
191.1,0.1864,10
191.2,0.2138,10
191.3,0.3615,10
191.4,0.2344,10
191.5,0.2163,10
191.6,0.2672,10
191.7,0.1327,10
191.8,0.3185,10
191.9,0.3252,10
192,0.3646,10
192.1,0.1737,10
192.2,0.1679,10
192.3,0.2553,10
192.4,0.1737,10
192.5,0.0607,10
192.6,0.2383,10
192.7,0.2776,10
192.8,0.229,10
192.9,0.2628,10
193,0.3116,10
193.1,0.2061,10
193.2,0.2548,10
193.3,0.1268,10
193.4,0.2293,10
193.5,0.2722,10
193.6,0.0521,10
193.7,0.251,10
193.8,0.4609,10
193.9,0.2584,10
194,0.3674,10
194.1,0.0134,10
194.2,0.1022,10
194.3,0.0597,10
194.4,0.3212,10
194.5,0.3048,10
194.6,0.0568,10
194.7,0.1803,10
194.8,0.2483,10
194.9,0.2025,10
195,0.2599,10
195.1,0.2152,10
195.2,0.339,10
195.3,0.3828,10
195.4,0.1898,10
195.5,0.2728,10
195.6,0.3717,10
195.7,0.1755,10
195.8,0.1203,10
195.9,0.243,10
196,0.2997,10
196.1,0.1182,10
196.2,0.1754,10
196.3,0.2935,10
196.4,0.2137,10
196.5,0.2358,10
196.6,0.165,10
196.7,0.3664,10
196.8,0.4222,10
196.9,0.2036,10
197,0.2997,10
197.1,0.4586,10
197.2,0.2971,10
197.3,0.1073,10
197.4,0.231,10
197.5,0.0413,10
197.6,0.2173,10
197.7,0.2235,10
197.8,0.3081,10
197.9,0.3232,10
198,0.0488,10
198.1,0.4159,10
198.2,0.2709,10
198.3,0.2784,10
198.4,0.0298,10
198.5,0.2692,10
198.6,0.3944,10
198.7,0.0134,10
198.8,0.3837,10
198.9,0.281,10
199,0.0571,10
199.1,0.3025,10
199.2,0.5068,10
199.3,0.3163,10
199.4,0.1359,10
199.5,0.1445,10
199.6,0.1845,10
199.7,0.2252,10
199.8,0.1524,10
199.9,0.3858,10
200,0.4354,10
200.1,0.3527,10
200.2,0.267,10
200.3,0.3725,10
200.4,0.317,10
200.5,0.1398,10
200.6,0.2901,10
200.7,0.0497,10
200.8,0.3698,10
200.9,0.1625,10
201,0.2573,10
201.1,0.3601,10
201.2,0.2661,10
201.3,0.4642,10
201.4,0.2326,10
201.5,0.2096,10
201.6,0.3231,10
201.7,0.2287,10
201.8,0.3284,10
201.9,0.3066,10
202,0.3271,10
202.1,0.3834,10
202.2,0.2833,10
202.3,0.3948,10
202.4,0.1679,10
202.5,0.2308,10
202.6,0.3136,10
202.7,0.3596,10
202.8,0.2978,10
202.9,0.2414,10
203,0.3661,10
203.1,0.361,10
203.2,0.0935,10
203.3,0.1049,10
203.4,0.2269,10
203.5,0.1413,10
203.6,0.3732,10
203.7,0.0982,10
203.8,0.2859,10
203.9,0.2794,10
204,0.0825,10
204.1,0.2832,10
204.2,0.2461,10
204.3,0.114,10
204.4,0.1285,10
204.5,0.2434,10
204.6,0.3251,10
204.7,0.1077,10
204.8,0.3909,10
204.9,0.2112,10
205,0.0915,10
205.1,0.2877,10
205.2,0.0627,10
205.3,0.0822,10
205.4,0.2321,10
205.5,0.2069,10
205.6,0.3007,10
205.7,0.2424,10
205.8,0.3258,10
205.9,0.1577,10
206,0.3354,10
206.1,0.5345,10
206.2,0.4579,10
206.3,0.3025,10
206.4,0.3234,10
206.5,0.3301,10
206.6,0.3618,10
206.7,0.2824,10
206.8,0.3385,10
206.9,0.2266,10
207,0.1559,10
207.1,0.1357,10
207.2,0.1114,10
207.3,0.2435,10
207.4,0.4241,10
207.5,0.3022,10
207.6,0.4393,10
207.7,0.0714,10
207.8,0.3156,10
207.9,0.2232,10
208,0.4706,10
208.1,0.4912,10
208.2,0.2038,10
208.3,0.1876,10
208.4,0.2876,10
208.5,0.2839,10
208.6,0.3085,10
208.7,0.4872,10
208.8,0.3089,10
208.9,0.1129,10
209,0.1793,10
209.1,0.569,10
209.2,0.471,10
209.3,0.1581,10
209.4,0.3426,10
209.5,0.2087,10
209.6,0.1416,10
209.7,0.3417,10
209.8,0.3206,10
209.9,0.2814,10
210,0.0462,10
210.1,0.3313,10
210.2,0.4194,10
210.3,0.3773,10
210.4,0.2018,10
210.5,0.2945,10
210.6,0.2595,10
210.7,0.0606,10
210.8,0.2232,10
210.9,0.2614,10
211,0.1239,10
211.1,0.4039,10
211.2,0.2855,10
211.3,0.3841,10
211.4,0.3423,10
211.5,0.2689,10
211.6,0.3564,10
211.7,0.3697,10
211.8,0.3094,10
211.9,0.3521,10
212,0.374,10
212.1,0.2074,10
212.2,0.2294,10
212.3,0.3891,10
212.4,0.2488,10
212.5,0.33,10
212.6,0.358,10
212.7,0.2645,10
212.8,0.2365,10
212.9,0.2718,10
213,0.3144,10
213.1,0.2848,10
213.2,0.2422,10
213.3,0.3138,10
213.4,0.3846,10
213.5,0.3011,10
213.6,0.299,10
213.7,0.3022,10
213.8,0.3331,10
213.9,0.1935,10
214,0.2914,10
214.1,0.3987,10
214.2,0.3348,10
214.3,0.3093,10
214.4,0.266,10
214.5,0.1797,10
214.6,0.4571,10
214.7,0.3762,10
214.8,0.3465,10
214.9,0.3524,10
215,0.3519,10
215.1,0.3779,10
215.2,0.4033,10
215.3,0.276,10
215.4,0.4964,10
215.5,0.1381,10
215.6,0.2724,10
215.7,0.3111,10
215.8,0.3151,10
215.9,0.4794,10
216,0.3378,10
216.1,0.2058,10
216.2,0.3879,10
216.3,0.2013,10
216.4,0.4939,10
216.5,0.3614,10
216.6,0.3893,10
216.7,0.3332,10
216.8,0.3662,10
216.9,0.4463,10
217,0.4755,10
217.1,0.2229,10
217.2,0.2746,10
217.3,0.2865,10
217.4,0.3754,10
217.5,0.3983,10
217.6,0.2814,10
217.7,0.3208,10
217.8,0.3538,10
217.9,0.2871,10
218,0.4149,10
218.1,0.3552,10
218.2,0.2968,10
218.3,0.3222,10
218.4,0.3028,10
218.5,0.2935,10
218.6,0.3277,10
218.7,0.3231,10
218.8,0.3907,10
218.9,0.3813,10
219,0.2652,10
219.1,0.4534,10
219.2,0.2648,10
219.3,0.0868,10
219.4,0.3874,10
219.5,0.2404,10
219.6,0.2828,10
219.7,0.531,10
219.8,0.2298,10
219.9,0.4401,10
220,0.2838,10
220.1,0.2897,10
220.2,0.3782,10
220.3,0.4411,10
220.4,0.4039,10
220.5,0.4149,10
220.6,0.2332,10
220.7,0.1773,10
220.8,0.4914,10
220.9,0.3877,10
221,0.3828,10
221.1,0.3243,10
221.2,0.3109,10
221.3,0.4897,10
221.4,0.4742,10
221.5,0.1734,10
221.6,0.4687,10
221.7,0.2528,10
221.8,0.5066,10
221.9,0.3971,10
222,0.3484,10
222.1,0.4857,10
222.2,0.4709,10
222.3,0.3296,10
222.4,0.2914,10
222.5,0.4176,10
222.6,0.3672,10
222.7,0.181,10
222.8,0.2891,10
222.9,0.5411,10
223,0.3537,10
223.1,0.4866,10
223.2,0.3637,10
223.3,0.3209,10
223.4,0.3784,10
223.5,0.4217,10
223.6,0.4893,10
223.7,0.4395,10
223.8,0.2335,10
223.9,0.4107,10
224,0.3093,10
224.1,0.3215,10
224.2,0.3272,10
224.3,0.3229,10
224.4,0.3148,10
224.5,0.4828,10
224.6,0.3189,10
224.7,0.3974,10
224.8,0.3675,10
224.9,0.2946,10
225,0.4942,10
225.1,0.3117,10
225.2,0.3108,10
225.3,0.2352,10
225.4,0.5473,10
225.5,0.3358,10
225.6,0.1697,10
225.7,0.444,10
225.8,0.0646,10
225.9,0.1987,10
226,0.4075,10
226.1,0.2856,10
226.2,0.3587,10
226.3,0.5931,10
226.4,0.4208,10
226.5,0.312,10
226.6,0.241,10
226.7,0.3873,10
226.8,0.3848,10
226.9,0.5136,10
227,0.2538,10
227.1,0.3637,10
227.2,0.2461,10
227.3,0.188,10
227.4,0.4059,10
227.5,0.2608,10
227.6,0.3492,10
227.7,0.4037,10
227.8,0.405,10
227.9,0.466,10
228,0.3723,10
228.1,0.3222,10
228.2,0.4204,10
228.3,0.2997,10
228.4,0.392,10
228.5,0.4759,10
228.6,0.4159,10
228.7,0.2693,10
228.8,0.5577,10
228.9,0.3032,10
229,0.1586,10
229.1,0.3355,10
229.2,0.234,10
229.3,0.2625,10
229.4,0.4108,10
229.5,0.3984,10
229.6,0.4869,10
229.7,0.3708,10
229.8,0.4607,10
229.9,0.46,10
230,0.4648,10
230.1,0.2561,10
230.2,0.4159,10
230.3,0.4163,10
230.4,0.2694,10
230.5,0.405,10
230.6,0.5546,10
230.7,0.3815,10
230.8,0.362,10
230.9,0.5651,10
231,0.3646,10
231.1,0.2797,10
231.2,0.3533,10
231.3,0.1756,10
231.4,0.3971,10
231.5,0.357,10
231.6,0.3913,10
231.7,0.4052,10
231.8,0.4556,10
231.9,0.4459,10
232,0.4845,10
232.1,0.5182,10
232.2,0.2044,10
232.3,0.3393,10
232.4,0.3241,10
232.5,0.4707,10
232.6,0.3957,10
232.7,0.372,10
232.8,0.4044,10
232.9,0.5052,10
233,0.4597,10
233.1,0.3719,10
233.2,0.2309,10
233.3,0.1573,10
233.4,0.378,10
233.5,0.4783,10
233.6,0.2595,10
233.7,0.4566,10
233.8,0.3025,10
233.9,0.2902,10
234,0.4305,10
234.1,0.3394,10
234.2,0.4914,10
234.3,0.494,10
234.4,0.4552,10
234.5,0.5563,10
234.6,0.4907,10
234.7,0.4128,10
234.8,0.4446,10
234.9,0.3745,10
235,0.3968,10
235.1,0.5177,10
235.2,0.1203,10
235.3,0.2501,10
235.4,0.4355,10
235.5,0.2462,10
235.6,0.4623,10
235.7,0.3896,10
235.8,0.3823,10
235.9,0.4644,10
236,0.6615,10
236.1,0.351,10
236.2,0.607,10
236.3,0.4402,10
236.4,0.4159,10
236.5,0.4829,10
236.6,0.2265,10
236.7,0.4293,10
236.8,0.5822,10
236.9,0.5003,10
237,0.3032,10
237.1,0.3169,10
237.2,0.3945,10
237.3,0.2652,10
237.4,0.5041,10
237.5,0.3847,10
237.6,0.4263,10
237.7,0.4586,10
237.8,0.4399,10
237.9,0.3712,10
238,0.3917,10
238.1,0.4298,10
238.2,0.3046,10
238.3,0.3323,10
238.4,0.3923,10
238.5,0.4786,10
238.6,0.5116,10
238.7,0.4753,10
238.8,0.294,10
238.9,0.5389,10
239,0.5348,10
239.1,0.463,10
239.2,0.5669,10
239.3,0.3271,10
239.4,0.4067,10
239.5,0.4214,10
239.6,0.3744,10
239.7,0.471,10
239.8,0.3848,10
239.9,0.4304,10
240,0.3217,10
240.1,0.3888,10
240.2,0.6326,10
240.3,0.4896,10
240.4,0.3149,10
240.5,0.224,10
240.6,0.2872,10
240.7,0.3291,10
240.8,0.6221,10
240.9,0.4124,10
241,0.5164,10
241.1,0.3476,10
241.2,0.3692,10
241.3,0.4052,10
241.4,0.4579,10
241.5,0.5476,10
241.6,0.5653,10
241.7,0.3803,10
241.8,0.34,10
241.9,0.4652,10
242,0.4928,10
242.1,0.1609,10
242.2,0.2041,10
242.3,0.525,10
242.4,0.5571,10
242.5,0.4004,10
242.6,0.4613,10
242.7,0.6327,10
242.8,0.5675,10
242.9,0.3839,10
243,0.287,10
243.1,0.5971,10
243.2,0.4775,10
243.3,0.5481,10
243.4,0.3553,10
243.5,0.3964,10
243.6,0.431,10
243.7,0.5209,10
243.8,0.4172,10
243.9,0.3828,10
244,0.2976,10
244.1,0.3705,10
244.2,0.2445,10
244.3,0.2783,10
244.4,0.3812,10
244.5,0.5298,10
244.6,0.5872,10
244.7,0.5014,10
244.8,0.3729,10
244.9,0.3489,10
245,0.3464,10
245.1,0.4099,10
245.2,0.2944,10
245.3,0.3449,10
245.4,0.263,10
245.5,0.4233,10
245.6,0.524,10
245.7,0.4859,10
245.8,0.2074,10
245.9,0.4656,10
246,0.4071,10
246.1,0.3426,10
246.2,0.3517,10
246.3,0.4939,10
246.4,0.4625,10
246.5,0.4379,10
246.6,0.616,10
246.7,0.2603,10
246.8,0.3529,10
246.9,0.5685,10
247,0.4108,10
247.1,0.3932,10
247.2,0.2994,10
247.3,0.4788,10
247.4,0.6143,10
247.5,0.5877,10
247.6,0.4347,10
247.7,0.4567,10
247.8,0.554,10
247.9,0.4643,10
248,0.5007,10
248.1,0.4157,10
248.2,0.4695,10
248.3,0.5225,10
248.4,0.5603,10
248.5,0.578,10
248.6,0.572,10
248.7,0.2006,10
248.8,0.3752,10
248.9,0.2551,10
249,0.3514,10
249.1,0.5887,10
249.2,0.3799,10
249.3,0.2607,10
249.4,0.5992,10
249.5,0.4088,10
249.6,0.4108,10
249.7,0.4345,10
249.8,0.4977,10
249.9,0.509,10
250,0.5311,10
250.1,0.5113,10
250.2,0.2356,10
250.3,0.5912,10
250.4,0.4352,10
250.5,0.3584,10
250.6,0.5034,10
250.7,0.497,10
250.8,0.4918,10
250.9,0.4929,10
251,0.6196,10
251.1,0.3534,10
251.2,0.5717,10
251.3,0.4439,10
251.4,0.3068,10
251.5,0.4358,10
251.6,0.5296,10
251.7,0.5578,10
251.8,0.53,10
251.9,0.5233,10
252,0.5744,10
252.1,0.6701,10
252.2,0.3218,10
252.3,0.622,10
252.4,0.4086,10
252.5,0.3506,10
252.6,0.5153,10
252.7,0.4257,10
252.8,0.4268,10
252.9,0.4847,10
253,0.5389,10
253.1,0.3226,10
253.2,0.4994,10
253.3,0.6121,10
253.4,0.676,10
253.5,0.3245,10
253.6,0.3649,10
253.7,0.3991,10
253.8,0.3369,10
253.9,0.4256,10
254,0.6713,10
254.1,0.4245,10
254.2,0.3744,10
254.3,0.3821,10
254.4,0.4956,10
254.5,0.3022,10
254.6,0.4193,10
254.7,0.5546,10
254.8,0.4937,10
254.9,0.4991,10
255,0.5101,10
255.1,0.387,10
255.2,0.6457,10
